,customer_id,age,gender,name
79874,C301680,52,Mujer,María Parra
79875,C154748,34,Hombre,Martín Botero
79876,C158836,26,Mujer,Antonia Correa
79877,C142808,27,Hombre,Diego Muñoz
79878,C328969,69,Hombre,José Luis Osorio
79879,C662862,36,Mujer,Sara Sofía García
79880,C288036,68,Mujer,Marcela Quintero
79881,C442787,37,Hombre,Oscar Castañeda
79882,C315353,25,Mujer,Camila Osorio
79883,C220506,44,Hombre,Brayan Stiven Bedoya
79884,C307223,50,Mujer,Laura Valentina Restrepo
79885,C221653,41,Hombre,Mauricio Ochoa
79886,C100188,42,Hombre,Oscar Castañeda
79887,C275368,34,Hombre,Luis Fernando García
79888,C308925,53,Mujer,Sandra Milena Suárez
79889,C219560,60,Mujer,Valentina Marín
79890,C762576,68,Mujer,Marcela Mendoza
79891,C870391,59,Hombre,Víctor Manuel Cárdenas
79892,C320886,55,Hombre,José Salazar
79893,C312089,59,Mujer,Catalina Gutiérrez
79894,C231086,24,Mujer,Diana Castañeda
79895,C137477,27,Hombre,Carlos Alberto Gómez
79896,C749429,59,Mujer,Gloria Sánchez
79897,C126183,38,Mujer,Liliana García
79898,C278892,50,Hombre,Carlos Alberto Gómez
79899,C926283,52,Hombre,Victor Cárdenas
79900,C247831,45,Hombre,Andrés Felipe Mejía
79901,C178629,52,Hombre,Felipe Suárez
79902,C332977,68,Hombre,José Ortiz
79903,C269920,33,Mujer,Mariana Vargas
79904,C183662,26,Hombre,David Bedoya
79905,C299727,69,Mujer,Liliana Ríos
79906,C205953,51,Mujer,María Isabel Parra
79907,C311410,42,Mujer,Gloria Ochoa
79908,C834116,43,Mujer,Luz Marina Franco
79909,C150672,41,Mujer,María Alejandra Romero
79910,C729902,47,Hombre,Luis Pineda
79911,C221333,31,Mujer,Salomé Ramírez
79912,C205211,58,Hombre,Juan David Hernández
79913,C889562,47,Hombre,Juan David Cruz
79914,C208181,29,Mujer,María Isabel Gómez
79915,C279329,32,Hombre,Miguel Ángel Martínez
79916,C403131,25,Mujer,Marcela Muñoz
79917,C506881,32,Mujer,Alejandra Mora
79918,C116778,56,Hombre,Emiliano Mesa
79919,C310705,67,Hombre,Julian Quintero
79920,C184069,49,Mujer,Dulce María Mesa
79921,C475463,24,Hombre,Jerónimo Pineda
79922,C117272,44,Mujer,Isabel Henao
79923,C130522,52,Mujer,Marcela Ramírez
79924,C322054,25,Mujer,Mariana Gallego
79925,C206579,34,Mujer,Gabriela Rojas
79926,C287856,47,Mujer,Andrea Muñoz
79927,C494053,51,Mujer,Alejandra Hernández
79928,C259769,27,Mujer,Laura Bedoya
79929,C219547,20,Hombre,Cristian Díaz
79930,C790776,65,Mujer,Catalina Mendoza
79931,C328910,29,Hombre,Juan David Valencia
79932,C119302,51,Hombre,Kevin Santiago Castañeda
79933,C177909,40,Mujer,Isabel Jiménez
79934,C118366,18,Hombre,Jorge Soto
79935,C258724,38,Mujer,Paola Mendoza
79936,C747315,68,Hombre,Alejandro Peña
79937,C966385,43,Mujer,Laura Ruiz
79938,C120413,55,Mujer,Isabella Gómez
79939,C269383,64,Mujer,Salomé Ramírez
79940,C249382,33,Mujer,Antonella Álvarez
79941,C171847,34,Mujer,Clara Inés Parra
79942,C527339,56,Mujer,Sandra Cardona
79943,C160382,51,Mujer,Guadalupe Rodríguez
79944,C321999,56,Mujer,Antonella Correa
79945,C291621,42,Hombre,Juan García
79946,C339296,28,Hombre,José Moreno
79947,C235609,22,Hombre,Cristian Camilo Restrepo
79948,C426940,40,Mujer,Ana Salazar
79949,C382808,36,Mujer,María Fernanda Londoño
79950,C339025,37,Mujer,Salomé Guerrero
79951,C603608,52,Mujer,Ana Mendoza
79952,C327839,55,Mujer,Gabriela Quintero
79953,C103519,33,Mujer,Antonella Londoño
79954,C110558,41,Mujer,Alejandra González
79955,C166616,69,Mujer,Sandra Aguirre
79956,C312397,54,Mujer,Marcela Torres
79957,C669100,58,Mujer,Laura Gallego
79958,C561049,57,Hombre,Martín Pineda
79959,C790143,54,Mujer,María Alejandra Pérez
79960,C509410,31,Mujer,Gloria Franco
79961,C547709,40,Hombre,Sergio Pineda
79962,C598715,37,Mujer,María Paula Mesa
79963,C367180,63,Mujer,Juliana Mejía
79964,C164071,32,Mujer,Alejandra Gutiérrez
79965,C126672,34,Mujer,Gabriela Salazar
79966,C236609,19,Hombre,Diego Hernández
79967,C628682,35,Mujer,Monica Gómez
79968,C154923,24,Mujer,Luciana Mejía
79969,C218870,31,Hombre,Esteban Pineda
79970,C305747,18,Mujer,Ana Sofía Gallego
79971,C170856,45,Hombre,Luis Fernando Gallego
79972,C516648,25,Hombre,Nicolas Gómez
79973,C232424,23,Mujer,María José Castañeda
79974,C322045,27,Mujer,Laura Sofía Martínez
79975,C180248,39,Mujer,Catalina Quintero
79976,C270095,21,Mujer,Sandra Escobar
79977,C111108,21,Mujer,Sara Valentina Álvarez
79978,C255535,55,Mujer,Juliana Díaz
79979,C211212,46,Mujer,Alejandra Montoya
79980,C897520,53,Hombre,Miguel Romero
79981,C192408,23,Mujer,María Paula Zapata
79982,C780900,69,Hombre,Kevin Santiago Sánchez
79983,C229764,54,Mujer,Sandra Pérez
79984,C822775,59,Mujer,Sofía Valencia
79985,C223574,51,Mujer,Claudia Moreno
79986,C316606,56,Hombre,Simón Zapata
79987,C219250,23,Mujer,Daniela Mora
79988,C140395,22,Hombre,Nicolas Montoya
79989,C408081,46,Hombre,Esteban López
79990,C282606,37,Hombre,Cristian Guerrero
79991,C102764,18,Mujer,Laura Valentina Gallego
79992,C255794,59,Mujer,Carolina Zapata
79993,C379520,58,Hombre,Daniel Botero
79994,C281710,56,Mujer,Danna Sofía Quintero
79995,C158335,62,Mujer,Monica Rodríguez
79996,C147233,30,Mujer,Isabel Escobar
79997,C333638,36,Hombre,Miguel Ángel García
79998,C257241,36,Mujer,Dulce María Mejía
79999,C165000,50,Mujer,Tatiana Henao
80000,C325680,35,Mujer,Sofía Peña
80001,C208684,61,Hombre,Juan Pablo Escobar
80002,C254614,26,Mujer,Antonia Parra
80003,C165746,66,Mujer,Sara Cardona
80004,C281997,21,Hombre,Felipe Cruz
80005,C299412,66,Hombre,Camilo Zapata
80006,C284740,43,Hombre,Emiliano Escobar
80007,C172804,49,Hombre,Camilo Cárdenas
80008,C202432,66,Hombre,Oscar Restrepo
80009,C135990,66,Mujer,Paula López
80010,C216240,51,Mujer,Dulce María Sánchez
80011,C123495,26,Hombre,Carlos Rojas
80012,C921479,65,Hombre,Daniel Alejandro Rodríguez
80013,C166596,40,Mujer,Guadalupe Ríos
80014,C221532,35,Mujer,Alejandra Ramírez
80015,C168958,31,Mujer,Danna Sofía Arias
80016,C364199,43,Hombre,Simón Mejía
80017,C244801,32,Mujer,Valeria Rojas
80018,C145784,30,Hombre,Cristian Camilo Valencia
80019,C453170,59,Hombre,Manuel Mejía
80020,C146568,32,Mujer,Juana Escobar
80021,C312498,30,Mujer,Luz Marina Cruz
80022,C237404,66,Hombre,Diego Rojas
80023,C324496,37,Hombre,Gabriel Gallego
80024,C769480,55,Hombre,Carlos Escobar
80025,C262309,35,Hombre,Juan David Gallego
80026,C984806,23,Mujer,Danna Sofía Arias
80027,C880353,36,Hombre,Miguel Ángel Rodríguez
80028,C163403,41,Hombre,Jerónimo Díaz
80029,C120849,25,Hombre,Fernando Franco
80030,C221615,65,Mujer,Natalia Moreno
80031,C195387,56,Mujer,Ana Ortiz
80032,C627552,56,Hombre,Andrés Felipe Romero
80033,C201641,35,Mujer,Patricia Ochoa
80034,C271826,48,Mujer,Lorena Londoño
80035,C215848,42,Mujer,Luciana Hernández
80036,C137116,63,Mujer,Ana Sofía Cardona
80037,C261677,38,Mujer,Camila Rodríguez
80038,C338441,39,Hombre,Diego Mesa
80039,C306151,65,Mujer,Luz Marina Cárdenas
80040,C158083,19,Mujer,María Isabel Martínez
80041,C140902,47,Mujer,Sara Sofía Ángel
80042,C310437,68,Hombre,Sergio Gutiérrez
80043,C281153,22,Mujer,Ximena Gutiérrez
80044,C224286,32,Hombre,Cristian Camilo Ortiz
80045,C803923,55,Mujer,Leidy Johanna Gallego
80046,C168548,40,Hombre,Nicolas Castañeda
80047,C153311,38,Hombre,Esteban Aguirre
80048,C328932,49,Mujer,Luciana Ángel
80049,C216052,58,Mujer,Antonella Henao
80050,C139510,68,Mujer,María Arias
80051,C365578,58,Hombre,Daniel Alejandro Ángel
80052,C657684,57,Mujer,Valeria Moreno
80053,C323582,18,Hombre,Juan José Peña
80054,C203814,68,Mujer,Laura Cárdenas
80055,C206224,33,Hombre,Jorge Peña
80056,C273985,18,Hombre,Andrés Felipe Gómez
80057,C192256,66,Mujer,María Camila Mejía
80058,C399383,19,Mujer,María Victoria Vega
80059,C240481,57,Hombre,Jerónimo Henao
80060,C480692,30,Mujer,Dulce María Cárdenas
80061,C152947,43,Mujer,Ana María Muñoz
80062,C291788,19,Mujer,Juana García
80063,C262418,64,Mujer,Alejandra Parra
80064,C649097,24,Mujer,Carolina Quintero
80065,C100736,35,Hombre,Javier Zapata
80066,C307475,62,Mujer,María Alejandra Hernández
80067,C172343,55,Hombre,Miguel Ángel Moreno
80068,C914983,36,Mujer,María Henao
80069,C277134,36,Mujer,Diana Salazar
80070,C246966,46,Mujer,Ana Lucía Cárdenas
80071,C187117,22,Mujer,Sandra Milena Mejía
80072,C252349,39,Hombre,Juan Cárdenas
80073,C110084,35,Hombre,Martín Castro
80074,C612294,18,Mujer,Diana Salazar
80075,C251362,56,Mujer,Valeria Suárez
80076,C245464,38,Hombre,Nicolas Quintero
80077,C388593,64,Mujer,María Victoria Ríos
80078,C285595,69,Hombre,Javier Suárez
80079,C738059,19,Mujer,Paula Díaz
80080,C246144,24,Hombre,Carlos Torres
80081,C932668,50,Mujer,Valeria Londoño
80082,C769285,63,Mujer,Camila Mora
80083,C239424,67,Hombre,Martín Escobar
80084,C243870,68,Mujer,Lorena Henao
80085,C908089,57,Mujer,Laura Mejía
80086,C289125,66,Mujer,Daniela Henao
80087,C201677,43,Mujer,Gloria Martínez
80088,C291234,37,Mujer,Marcela Suárez
80089,C234957,52,Mujer,María Camila Pérez
80090,C129183,23,Hombre,Andrés Felipe Vargas
80091,C576259,63,Mujer,María Alejandra Quintero
80092,C984137,67,Mujer,María Paula Salazar
80093,C478236,35,Mujer,Isabel Bedoya
80094,C649007,36,Mujer,Laura Londoño
80095,C160895,59,Mujer,Alejandra Correa
80096,C691923,58,Mujer,Juliana Castañeda
80097,C245743,27,Hombre,Esteban Vega
80098,C202955,39,Hombre,Juan Esteban Ochoa
80099,C152459,62,Mujer,Isabel Martínez
80100,C448425,53,Hombre,Daniel Alejandro García
80101,C299858,25,Hombre,Cristian Cruz
80102,C186943,51,Mujer,Sara Marín
80103,C199578,32,Mujer,Lorena Marín
80104,C547938,26,Hombre,Juan Camilo Peña
80105,C244619,69,Hombre,Jorge Guerrero
80106,C172426,67,Mujer,Catalina Hernández
80107,C302533,53,Mujer,María Fernanda Ramírez
80108,C211679,37,Hombre,Mauricio Cardona
80109,C657091,53,Hombre,Manuel Castro
80110,C284956,46,Mujer,Danna Sofía García
80111,C153684,34,Mujer,María Victoria Cardona
80112,C311509,56,Hombre,Luis Fernando Rodríguez
80113,C125676,23,Hombre,Santiago Ramírez
80114,C324430,20,Hombre,Cristian Gallego
80115,C132852,61,Mujer,María Peña
80116,C114995,60,Mujer,Sofía Vargas
80117,C136816,33,Hombre,Juan Pablo Correa
80118,C854572,44,Hombre,Maximiliano Arias
80119,C288866,18,Mujer,Laura Valentina Gómez
80120,C235791,56,Mujer,Camila López
80121,C975973,43,Mujer,Isabella Jiménez
80122,C187461,32,Hombre,Brayan Stiven Ortiz
80123,C591777,45,Mujer,Valentina Díaz
80124,C152510,49,Hombre,Hector Ramírez
80125,C899783,21,Hombre,Simón Ortiz
80126,C258057,29,Mujer,Gloria Ortiz
80127,C167822,38,Mujer,María Camila Sánchez
80128,C937737,37,Hombre,Mauricio Romero
80129,C362286,52,Mujer,Guadalupe Londoño
80130,C998149,49,Mujer,Daniela Montoya
80131,C206475,22,Mujer,María Camila Álvarez
80132,C890685,23,Hombre,Tomás González
80133,C669359,38,Hombre,Daniel Alejandro Bedoya
80134,C214447,58,Hombre,Andrés Jiménez
80135,C790824,54,Hombre,Mauricio Rojas
80136,C217982,19,Mujer,Luciana Gutiérrez
80137,C477914,66,Mujer,Sara Hernández
80138,C561983,44,Mujer,Luz Marina Zapata
80139,C307052,45,Hombre,Carlos Andrés Zapata
80140,C290290,63,Hombre,Samuel Gallego
80141,C637128,49,Mujer,Monica Vargas
80142,C270762,47,Hombre,Brayan Stiven Marín
80143,C931566,69,Mujer,Guadalupe Mendoza
80144,C264422,23,Hombre,Mauricio Gutiérrez
80145,C202200,49,Mujer,Danna Sofía Mendoza
80146,C533389,24,Hombre,Santiago José Díaz
80147,C529558,20,Mujer,Luciana Mejía
80148,C760035,53,Hombre,Carlos Alberto Hernández
80149,C858586,67,Mujer,María Isabel Rincón
80150,C561298,55,Hombre,Santiago Torres
80151,C214421,46,Mujer,Ana Álvarez
80152,C703488,69,Mujer,Ana Vargas
80153,C513122,43,Mujer,Catalina Gómez
80154,C561201,50,Mujer,Antonella Álvarez
80155,C337835,30,Mujer,María Paula Escobar
80156,C176955,47,Hombre,Hector Ramírez
80157,C204448,52,Mujer,Clara Inés Marín
80158,C318378,52,Mujer,Daniela Gutiérrez
80159,C145177,47,Mujer,María José Osorio
80160,C112107,29,Mujer,Luciana Jiménez
80161,C274511,61,Mujer,Daniela Bedoya
80162,C272948,21,Mujer,Ana González
80163,C723694,67,Hombre,Mateo Ruiz
80164,C307769,33,Hombre,Javier Ramírez
80165,C135998,53,Hombre,Maximiliano Gallego
80166,C734626,47,Mujer,Claudia Hernández
80167,C200054,33,Hombre,Javier Sánchez
80168,C630685,55,Mujer,Laura Valentina Rojas
80169,C137836,25,Mujer,Laura Sofía Ochoa
80170,C321514,55,Mujer,Patricia Mora
80171,C246212,30,Hombre,Javier Sánchez
80172,C195188,31,Hombre,José Luis Gallego
80173,C165935,26,Mujer,Sara Valentina Gómez
80174,C357119,69,Hombre,Sergio Botero
80175,C281093,25,Mujer,Isabel Bedoya
80176,C223863,38,Hombre,Fernando Rojas
80177,C174967,30,Hombre,David Álvarez
80178,C175687,28,Mujer,Patricia García
80179,C261100,63,Mujer,María José Ángel
80180,C273116,23,Mujer,Daniela Soto
80181,C116019,48,Mujer,Camila Romero
80182,C167784,33,Hombre,Daniel Alejandro Mejía
80183,C918994,23,Mujer,Ana Sofía Pineda
80184,C310715,69,Mujer,María Camila Bedoya
80185,C191891,48,Hombre,Diego Alejandro Vega
80186,C234571,50,Mujer,Carolina Pineda
80187,C100797,31,Mujer,María Fernanda Ríos
80188,C150971,47,Mujer,Antonella Londoño
80189,C574681,29,Hombre,Tomás Bedoya
80190,C691380,26,Mujer,Liliana Moreno
80191,C233665,35,Mujer,Sandra Milena Vega
80192,C121177,23,Hombre,Juan Pablo Pineda
80193,C194880,59,Mujer,María Quintero
80194,C261898,39,Mujer,María José Ruiz
80195,C282074,26,Hombre,Tomás Londoño
80196,C759987,30,Mujer,Sandra Suárez
80197,C274391,29,Mujer,Marcela Henao
80198,C232829,66,Mujer,Paola Rincón
80199,C314972,34,Mujer,Leidy Johanna Pérez
80200,C189958,22,Hombre,Andrés Rojas
80201,C164364,47,Mujer,Marcela Cruz
80202,C253971,28,Mujer,María Díaz
80203,C108563,25,Hombre,Fernando Pineda
80204,C155517,36,Hombre,Tomás Osorio
80205,C700935,42,Hombre,Juan Sebastián López
80206,C867193,61,Mujer,Paola Franco
80207,C241925,40,Mujer,Isabella López
80208,C173686,37,Hombre,Juan Sebastián Cruz
80209,C161640,64,Hombre,Miguel Ángel Cárdenas
80210,C311716,19,Mujer,Ana Lucía Guerrero
80211,C231825,60,Hombre,Luis Fernando Martínez
80212,C163905,19,Mujer,Guadalupe Escobar
80213,C185506,66,Hombre,Jorge Sánchez
80214,C116831,53,Mujer,Sofía Cardona
80215,C290224,27,Mujer,Laura Ramírez
80216,C287860,31,Mujer,Daniela Ochoa
80217,C236371,53,Mujer,Sara Sofía Ochoa
80218,C106819,28,Mujer,Luz Marina Peña
80219,C325396,59,Mujer,Carolina López
80220,C137537,54,Mujer,Valeria Botero
80221,C162714,25,Hombre,Sergio Guerrero
80222,C877605,43,Mujer,María Fernanda Parra
80223,C259893,64,Mujer,Isabella González
80224,C216903,42,Mujer,Isabella Salazar
80225,C718419,48,Mujer,Juana Mejía
80226,C175938,43,Mujer,Laura Castro
80227,C417576,39,Mujer,Juana Cardona
80228,C925665,64,Mujer,Ximena Romero
80229,C203888,55,Mujer,Salomé Mora
80230,C230008,40,Mujer,Catalina Gallego
80231,C762269,67,Hombre,Felipe Díaz
80232,C245738,26,Mujer,Ana Sofía Muñoz
80233,C272607,19,Mujer,Natalia Aguirre
80234,C344042,41,Hombre,Mateo Rincón
80235,C149053,26,Hombre,Victor Soto
80236,C126649,40,Mujer,María Victoria Muñoz
80237,C721152,65,Hombre,Sergio Ríos
80238,C812516,44,Hombre,Juan Sebastián Hernández
80239,C149287,63,Mujer,Antonella Valencia
80240,C697228,57,Hombre,José Mendoza
80241,C134694,39,Hombre,Mario Aguirre
80242,C380058,27,Mujer,Alejandra Pineda
80243,C221903,27,Mujer,Luciana Gallego
80244,C170048,33,Mujer,Sandra Milena Parra
80245,C777290,51,Mujer,Ximena Mora
80246,C221660,60,Hombre,Manuel Rojas
80247,C237772,37,Mujer,Ana María González
80248,C217265,67,Hombre,Ivan Salazar
80249,C330454,53,Mujer,Daniela Pérez
80250,C289024,49,Mujer,Sandra Pineda
80251,C194293,37,Mujer,María Victoria Torres
80252,C287387,33,Mujer,Monica González
80253,C114403,60,Mujer,María Isabel Soto
80254,C147334,42,Hombre,Jorge Mora
80255,C227182,40,Hombre,Santiago Mendoza
80256,C202887,44,Hombre,Juan Camilo Gallego
80257,C792927,57,Hombre,Hector Osorio
80258,C173938,48,Mujer,María Valencia
80259,C943535,40,Mujer,Sofía Ángel
80260,C995765,25,Hombre,Santiago José Hernández
80261,C544125,48,Hombre,Esteban Álvarez
80262,C121781,65,Mujer,Manuela Bedoya
80263,C247339,62,Mujer,Lorena Gutiérrez
80264,C293857,43,Hombre,Daniel Ruiz
80265,C165110,23,Mujer,Tatiana Rojas
80266,C280597,47,Hombre,Juan Esteban Salazar
80267,C401728,68,Mujer,Patricia Vargas
80268,C238878,50,Mujer,Catalina Bedoya
80269,C716765,57,Mujer,Guadalupe Ortiz
80270,C186419,39,Hombre,Andrés Restrepo
80271,C629919,47,Hombre,Simón Rincón
80272,C236637,26,Hombre,José Mora
80273,C133924,41,Hombre,Juan Sebastián Escobar
80274,C387360,18,Hombre,Santiago Ochoa
80275,C208246,50,Hombre,Ricardo Martínez
80276,C871510,46,Hombre,Esteban Parra
80277,C108662,41,Mujer,Antonella Gallego
80278,C139177,25,Mujer,Danna Sofía Cárdenas
80279,C258071,22,Mujer,María Paula Ramírez
80280,C250997,62,Mujer,Diana Bedoya
80281,C906201,37,Mujer,Patricia Montoya
80282,C324152,53,Mujer,Salomé Quintero
80283,C328476,34,Hombre,Daniel Alejandro Valencia
80284,C301841,61,Mujer,Andrea González
80285,C147326,56,Mujer,Clara Inés González
80286,C281088,24,Mujer,Clara Inés Álvarez
80287,C111623,49,Mujer,Sara Mejía
80288,C460229,56,Mujer,Laura Sofía Gallego
80289,C117449,32,Mujer,Monica Correa
80290,C152995,18,Hombre,Santiago José Cruz
80291,C340150,18,Hombre,José Ríos
80292,C241872,38,Mujer,Alejandra Muñoz
80293,C259848,51,Mujer,Ximena Gutiérrez
80294,C161413,60,Mujer,Ana María Ríos
80295,C325077,20,Hombre,Jhon Jairo Moreno
80296,C317613,27,Hombre,Juan Sebastián Jiménez
80297,C317527,53,Mujer,Diana Muñoz
80298,C108948,65,Mujer,Ana María Rodríguez
80299,C784043,18,Hombre,Francisco Valencia
80300,C274311,43,Hombre,Diego Alejandro Ochoa
80301,C277838,28,Mujer,Danna Sofía González
80302,C333119,60,Mujer,María Díaz
80303,C204580,31,Hombre,Daniel Alejandro García
80304,C308014,64,Mujer,Claudia Mesa
80305,C252035,53,Mujer,Laura Valentina Rincón
80306,C686967,59,Hombre,Gabriel Rodríguez
80307,C150023,32,Mujer,Diana Montoya
80308,C319660,64,Mujer,Valentina Hernández
80309,C793786,29,Hombre,Oscar Restrepo
80310,C308433,49,Mujer,Mariana Zapata
80311,C976416,42,Mujer,María Alejandra Álvarez
80312,C166085,37,Mujer,Juliana Gutiérrez
80313,C323162,64,Hombre,Nicolas Cardona
80314,C312040,33,Hombre,Felipe Gallego
80315,C187828,43,Mujer,Catalina Díaz
80316,C279035,64,Mujer,Ana Sofía Valencia
80317,C334956,30,Hombre,Mauricio Romero
80318,C166996,29,Mujer,María Fernanda Guerrero
80319,C229976,22,Mujer,Natalia Marín
80320,C317821,21,Hombre,Juan Esteban Martínez
80321,C198819,61,Mujer,Juana Muñoz
80322,C967113,49,Mujer,Diana Soto
80323,C952233,23,Mujer,Salomé Gómez
80324,C695110,39,Mujer,Alejandra Álvarez
80325,C257188,23,Mujer,Juliana Zapata
80326,C169160,42,Mujer,Monica Jiménez
80327,C109687,29,Mujer,Ana Sofía Franco
80328,C200088,61,Mujer,Alejandra Valencia
80329,C282707,26,Hombre,Santiago Ortiz
80330,C264145,63,Mujer,Danna Sofía Torres
80331,C129613,60,Mujer,Sara Sofía Botero
80332,C329494,36,Hombre,Maximiliano Montoya
80333,C140390,21,Hombre,Ivan Restrepo
80334,C672677,54,Mujer,Ana Lucía Ángel
80335,C193606,35,Hombre,Hector Torres
80336,C303437,52,Hombre,Brayan Stiven Romero
80337,C109977,54,Mujer,Sara Botero
80338,C298684,37,Hombre,Daniel Henao
80339,C109847,57,Mujer,Ana Sofía Sánchez
80340,C262416,22,Hombre,Manuel Vega
80341,C228002,61,Mujer,Catalina Cardona
80342,C288506,39,Hombre,Sergio Muñoz
80343,C104200,69,Mujer,Tatiana Botero
80344,C176116,34,Mujer,Ana Botero
80345,C205319,42,Hombre,Víctor Manuel Correa
80346,C152118,52,Mujer,Gabriela Mora
80347,C253399,21,Mujer,Sara Sofía Ríos
80348,C185157,50,Hombre,Nicolas Mesa
80349,C278577,46,Mujer,Juliana Botero
80350,C176252,66,Mujer,Gloria Zapata
80351,C587138,55,Mujer,María Paula Osorio
80352,C294114,43,Mujer,Isabella Álvarez
80353,C381213,46,Hombre,Cristian Mejía
80354,C283226,49,Hombre,Juan Sebastián Franco
80355,C318713,66,Hombre,Emiliano Ruiz
80356,C281666,41,Hombre,Santiago José Ríos
80357,C129002,64,Mujer,María Victoria Vargas
80358,C143815,21,Mujer,Camila Valencia
80359,C775993,60,Mujer,Danna Sofía Gallego
80360,C183749,26,Hombre,José Luis Sánchez
80361,C189851,57,Mujer,Liliana Londoño
80362,C184974,28,Mujer,María Paula Gutiérrez
80363,C225411,23,Mujer,Dulce María Ortiz
80364,C407298,20,Mujer,Leidy Johanna González
80365,C296788,23,Hombre,Juan Sebastián Sánchez
80366,C243442,63,Mujer,Ana Lucía Romero
80367,C609060,68,Hombre,Sergio Moreno
80368,C673620,30,Mujer,Camila Ángel
80369,C425872,35,Hombre,Simón Pineda
80370,C259171,57,Mujer,Dulce María Moreno
80371,C476844,55,Mujer,Guadalupe Gutiérrez
80372,C315519,64,Mujer,Juana Botero
80373,C823898,52,Mujer,Andrea Mesa
80374,C252928,25,Mujer,Juliana Pérez
80375,C768329,65,Mujer,María Alejandra Franco
80376,C340174,30,Mujer,Juana Jiménez
80377,C329647,66,Hombre,Carlos Gutiérrez
80378,C184617,45,Mujer,Diana González
80379,C246419,64,Mujer,Paula Ángel
80380,C827402,20,Mujer,Patricia Guerrero
80381,C212153,31,Mujer,Laura Cruz
80382,C127977,55,Hombre,Ricardo Quintero
80383,C302967,36,Mujer,Isabella Ángel
80384,C181187,31,Mujer,Gloria Aguirre
80385,C116747,27,Mujer,Ana Soto
80386,C290358,61,Hombre,Mauricio Ramírez
80387,C830798,20,Mujer,Ana Mendoza
80388,C315491,31,Hombre,Hector Pineda
80389,C324239,63,Hombre,Jorge Rodríguez
80390,C100416,64,Mujer,Juliana Escobar
80391,C296557,47,Hombre,David Sánchez
80392,C333116,35,Mujer,Catalina Botero
80393,C202346,41,Mujer,Sandra Milena Botero
80394,C600209,20,Mujer,María Paula Arias
80395,C106282,37,Mujer,Manuela Arias
80396,C129491,26,Mujer,Gloria Gómez
80397,C325922,27,Mujer,María Camila Restrepo
80398,C290799,42,Hombre,Jhon Jairo Montoya
80399,C142777,69,Mujer,Daniela Restrepo
80400,C323121,66,Mujer,Liliana Muñoz
80401,C108324,64,Mujer,Leidy Johanna Moreno
80402,C987199,43,Mujer,María Isabel Botero
80403,C113430,64,Hombre,Juan Camilo Londoño
80404,C192685,34,Hombre,Ricardo Peña
80405,C399462,24,Hombre,Mario Jiménez
80406,C112946,56,Mujer,Sara Valentina Sánchez
80407,C231818,19,Mujer,Daniela Hernández
80408,C299717,47,Hombre,Nicolas Aguirre
80409,C171799,67,Hombre,Luis Fernando Mejía
80410,C269496,53,Hombre,Sebastián Soto
80411,C134225,22,Mujer,Marcela Quintero
80412,C250865,36,Hombre,Carlos Andrés Cardona
80413,C104069,49,Mujer,Liliana Londoño
80414,C548839,58,Mujer,Luz Marina Aguirre
80415,C167135,42,Mujer,Paula García
80416,C329413,29,Hombre,Juan Sebastián Pérez
80417,C149105,19,Hombre,Diego Gutiérrez
80418,C162220,34,Mujer,María Fernanda Escobar
80419,C246343,56,Hombre,Ricardo Cardona
80420,C118669,39,Mujer,Tatiana Díaz
80421,C138031,59,Mujer,Patricia Torres
80422,C352191,63,Mujer,Tatiana Vargas
80423,C251678,39,Hombre,Sergio Mora
80424,C300034,52,Mujer,Catalina Aguirre
80425,C278420,42,Hombre,Luis Mora
80426,C166744,34,Mujer,Isabella Henao
80427,C227363,65,Mujer,Juana Marín
80428,C135965,25,Mujer,Andrea Henao
80429,C661139,26,Mujer,María Camila Vargas
80430,C421687,64,Mujer,Valentina Correa
80431,C609496,46,Mujer,María Fernanda Franco
80432,C974144,49,Hombre,Carlos Alberto Bedoya
80433,C118046,36,Mujer,Ana María Muñoz
80434,C129470,68,Mujer,Sandra Milena Castañeda
80435,C141353,40,Hombre,Jhon Jairo Gutiérrez
80436,C142436,51,Mujer,Clara Inés Restrepo
80437,C287211,46,Mujer,Laura Valentina Romero
80438,C900891,48,Mujer,Claudia Vega
80439,C159727,55,Mujer,Laura Sofía Arias
80440,C218853,68,Mujer,Dulce María Vargas
80441,C327117,65,Mujer,Luz Marina Guerrero
80442,C108330,64,Mujer,Sandra Milena Cárdenas
80443,C215546,26,Mujer,Ana Lucía Mora
80444,C320988,45,Hombre,Juan David Rojas
80445,C404832,32,Hombre,Esteban Londoño
80446,C941101,43,Hombre,Juan Camilo Pineda
80447,C217433,28,Hombre,José Luis Osorio
80448,C736438,57,Hombre,Gabriel Mora
80449,C701778,60,Hombre,Carlos Alberto Franco
80450,C264479,52,Hombre,Jerónimo Álvarez
80451,C861987,53,Hombre,Ivan Rodríguez
80452,C238361,49,Hombre,Samuel Suárez
80453,C298695,22,Mujer,Sofía Vargas
80454,C270583,40,Hombre,Diego Alejandro Quintero
80455,C200806,18,Hombre,Kevin Santiago Vega
80456,C107453,60,Mujer,Luz Marina Gallego
80457,C246299,28,Mujer,Lorena Moreno
80458,C279268,26,Mujer,Luz Marina Rincón
80459,C217168,69,Hombre,Victor Zapata
80460,C317338,66,Mujer,Guadalupe Cardona
80461,C128383,25,Hombre,Andrés Felipe Suárez
80462,C851036,21,Mujer,Isabella Cárdenas
